tweet_id,semantic_topic
1879285251656355840,-1
1967940394425196544,-1
1968224020987539712,10
1893933662397251840,25
1897150659746824448,-1
1875392577140371968,-1
1951645827539284224,23
1980404790501995008,-1
1937044533424050432,8
1889727722001469440,-1
1958765951744139520,10
1882963086233239808,5
1919737401746030848,0
2003970073313390848,0
1905186316599312384,-1
1965484105002627328,11
1904076986492047616,-1
1981710110264275200,6
1978817172118892544,12
1912475984366064128,-1
1961975766369050880,5
1890577523429289984,3
1937396884718711040,-1
1935710753795051776,1
1877309342707220736,26
1971346778315465216,6
1880315966850314752,13
1915412624550093056,0
1935565276562776320,44
1875152630160244736,-1
1906007979448541440,-1
1946226779527741952,2
1887866916964008192,24
1970921788633931776,7
1893523958252872192,-1
1944771246576521728,-1
1981765976606830848,-1
1939037002277757184,-1
1995162728676397568,22
1912492698470347008,0
1914314889453293568,-1
1948664571297718272,6
1981730524793336064,-1
1976791330216092160,6
1882800502506926592,-1
1884540243325620480,-1
1939626772070539776,1
1927721753645617408,-1
1883032614669517312,13
1939623028922724864,33
1966480943532937472,3
1904207846096691456,-1
1966810359576031232,-1
1880609524845039872,0
1944610453524513024,17
1911091277439148288,9
1967918285124669440,-1
1946771128288157952,-1
1969441552465608960,-1
1924050795152155136,-1
1917104909486551296,2
1959354755031175168,0
1932634951922639104,27
1880355085957665024,5
1961067025360654592,-1
1962089910783070464,22
1876231992276361472,-1
1937121343826505984,2
1930829234567892992,-1
1895774138893259008,2
1988947406814343680,-1
1976928032452755456,9
1985018115902824704,10
1915716747807826176,-1
1921509855837200896,-1
1915692878787207424,-1
1893922094485815296,5
1961045484522594304,-1
1913737290142368000,44
1975224195006296320,2
1953830886060986624,-1
1947420936720027648,-1
1972424724434333952,-1
1997326318065930240,-1
1919876373809696768,-1
1880305863950496000,10
1881746999197987328,-1
1954116877740876032,-1
1899444579872788992,-1
1881974576336572672,-1
1975596244207894784,3
1932260992697987072,2
1936100898809561344,0
1925730725732425728,36
1977775128709873664,1
1961086799498871296,4
1892581480414482944,1
1943532953893556736,14
1965371172540846336,3
1965299584147882240,-1
1934165885020967424,0
1923896083287245056,-1
1948218259104264448,-1
1939310629355147264,0
1889680991309988352,-1
1965022219739992320,-1
1973796670711423232,6
1990904669259063296,7
1943506288585117952,2
1983547581566419200,-1
1926295144623382528,13
1971001698048147712,-1
1982220628058140672,1
1986056653834453248,0
1914329276922630656,0
1962345698348933376,-1
1951083808335548416,-1
1968442273009648128,-1
1924121358373712384,-1
1883544114844885504,20
1977000346712174592,1
1925853645368664320,33
1915383987528491008,22
1899928814593204224,0
1892554046914838784,20
1938507978199732480,7
1888239879416578304,-1
1903049649772249088,8
1945128435946344960,-1
1933796238815867136,3
1881748505464815872,17
1927308703998377984,-1
1935834424522031104,0
1902625818788184320,2
1990492660415832320,1
1948300222368477696,-1
1946614604202909952,-1
1908191946834927872,5
1976946133927952640,0
1921588186452484352,4
1913556807932625152,16
1946253894075752448,8
1984893254467555584,7
1923995459624017920,14
1996174738314691072,3
1917355725610967552,11
1877641725436453120,14
1927155921500750080,2
1969800803075698944,-1
1973771304835989760,-1
1976958200336597248,1
1949709280715915264,2
1975202165015839232,0
1935528522614981120,-1
1939222737605820928,3
1994891138508231168,-1
1918705993325625344,-1
1962104000008102144,3
1946863302325486080,10
1904288085455831296,3
1982008820135010560,0
1903203336079458560,10
1913497133438685440,-1
1960828457991959040,3
1936090084425842944,-1
1996227733722984704,-1
1878707256394760448,9
1921559994526232576,2
1968304464701620224,0
1983596974189507072,1
1953369310551777792,31
1946237889123426304,-1
1915359284881482240,4
1884732515912736768,5
1983082150456185344,2
1919738922789437440,-1
1948233262452597248,9
1983663878958674176,3
1903204251905773568,10
1978775417986105344,11
1879080365601546752,16
1951137708182741504,5
1946226481086251264,17
1921103444418465792,4
1972672073152831744,-1
1932287357308588288,6
1920100594033078528,1
1881993960471814656,10
1972328636767519232,-1
1883480392726089728,0
1966873190527103488,28
1918195753685856768,-1
1977750603448078336,1
1918753962498445568,1
1886375571728551936,1
1916823662424191232,5
1876235306187588096,5
1892420530088923136,-1
1923070629399433728,-1
1932289219868950784,3
2005407172738642176,-1
1977413535077732864,-1
1974185854932562432,4
1982220629287006464,7
1971328081492422656,-1
1948857803214651648,0
1932698923392774656,2
1886644423775408128,2
1939225466340274432,22
1973860790789943552,15
1980416238984540160,10
1900824369812959232,-1
1948281765123997952,0
1887990204553961728,1
1927548401995907328,3
1886392580604395520,3
1929127911295971584,0
1880389677146075392,38
1977744412634395136,0
1977764093248377088,10
1876415141430079744,-1
1880377515140870400,3
1936105235510067712,-1
1983160153320104192,0
1898965189891858944,2
1975186126722985984,5
1972335795433550080,-1
1883630550231269632,20
1973767372072006144,4
1980641805780877568,-1
1957345323308941568,41
1876275554107932928,5
1893707544993976576,-1
1974127882009260288,0
1932940149178183680,1
1979276304018214912,11
1968307169465622784,15
1955137562168676352,13
1881921562833768704,0
2005377019941704192,8
1977772508037394688,0
1918278138519527680,15
1977299340982202624,-1
1908666274487681536,24
1948242347726144000,4
1980725048504918016,-1
1945591340315615488,-1
1971349207811490304,-1
1903048766988361984,3
1955358465595150592,22
1906312848705479168,5
1889339242507313664,1
1957310552864420096,0
1967009155556012288,7
1971348214268952576,0
1886683337626149376,9
1880275482161369344,0
1974119407829029376,10
1919713355180474624,0
1887735897514450944,0
1972333611694321664,29
1931182722069774592,0
1999615598133936128,-1
1877668036989366272,13
1999495673599918592,0
1999495527579418880,0
1905171153033040128,4
1958745482684968960,-1
2003890031757509120,-1
1975574237898551552,-1
1913598085336600832,-1
1984599587840204800,7
1927190929955279360,-1
1886693084983124224,-1
1979164060978401792,0
1881752203427471872,13
1970966867868356864,1
1995262283724034048,3
1895368337728905472,13
1955963927764054016,-1
1983577327260070400,0
1918625681828978688,0
1971361727796371456,10
1927760375648239616,0
1918238304300089600,19
1917192630217351424,9
1953811856663228416,-1
1929657084897120256,26
1989103401154859264,4
1941084289271238912,0
1893915718841766144,-1
1955227126485168128,0
1983234200733090048,12
1981623764971573248,-1
1932656891462889472,-1
1934380951221739520,24
1890987272759046144,8
1924848737156808960,0
1955159788960223488,25
1927717008252031232,-1
1949705909376364800,15
1962451539836186880,-1
1963964403826737664,6
1925742533931389184,13
1931324390471557120,4
1883141088946663680,20
1944423405576474880,42
1937361679744213248,0
1953495895011475456,-1
1975249043958944256,-1
1968225337705374208,-1
1983577058543546624,-1
1897667352629522432,-1
1909806856710897664,2
2003970003134292224,5
1912139833633329664,40
1972688548211065088,10
1972677687048028416,32
1966858864206520576,-1
1986065062088290304,7
1937539347311694080,-1
1945305280822009856,9
1953727178937643264,-1
1946755851844563200,35
1919709896557182976,2
1953747787679772928,14
1907817545039818752,2
1912492652643381760,4
1970997597411344896,6
1886740837067112960,-1
1880316306802766080,-1
1892609644478042368,43
1982097724054098432,-1
1957210148176535808,2
1999476850297569536,0
1969733217281593600,12
1910736934110134784,-1
1879211746390626560,38
1954066885957296384,4
1886662266935992576,29
1879163913532752128,38
1976598747237998848,11
1969446814161256704,4
1965003315516993536,6
1929886189701738496,12
1884961570750669056,1
1900455515924422912,5
1999476126281077248,4
1918284545591591168,29
1981699461706563840,-1
1979327165142548736,-1
1900773184821166336,2
1912552922996711680,1
1876217093298987264,13
1913510899757039872,-1
1951163542335631360,46
1956035354022342912,0
1882943237146714368,33
1996149387765121280,14
1933917113233949184,-1
1901051501306671616,-1
1912513779683979776,5
1951146434599747840,33
1890790825275052288,-1
1945355874190680576,-1
1923802898829541632,6
1945345554533478656,1
1877340079569420288,3
1899341838210998528,1
1899316355108888576,7
1999881193677070336,-1
1944009901782766080,-1
1937011576403538176,35
1916863623621972480,1
1887887665766478336,0
1882039483585204480,30
1983496746996003072,11
1902573311827058688,13
1960733888969642240,-1
1913550680528392448,-1
1959152068008321024,-1
1937495994339643904,32
1965557105072701696,-1
1966398445205463040,0
1962519640263012352,-1
1893650897273577728,-1
1877308342458097664,31
1925640785837326336,2
1974111102309917184,-1
1971324261777408000,3
1953007591946105088,0
1946568695305708032,6
1963560638413935104,-1
1930973451793338880,13
1904086882591399936,7
1961115726967967744,-1
1889646424788205824,0
1945106175499940096,-1
1929578233290457088,-1
1889279005624619264,5
1983546568361082880,-1
1959202881472438272,-1
1946425788116721664,4
1977036806840590592,-1
1877679181766775296,7
1982113776272089344,2
1919712626545943040,-1
1934210377224696320,-1
1941114858399019520,0
1905375524379394048,-1
1899947791625187584,3
1889337572935295232,39
1957126888951837184,9
1878774000655945984,-1
1952300312502612480,10
1936060054773612544,-1
1949701378881843200,-1
1999212991800312064,1
1899393984604340480,0
1884628654480916480,5
1978842533544235520,0
1980610313612587008,1
1965464714189930496,3
1879096231689122048,30
1964994352704553472,-1
1902841933128716544,8
1977321733377138944,0
1918339010956792064,-1
1877793906144014848,-1
1926119213246067200,9
1924896133303959552,-1
1937120261020733696,3
1951564281859940864,-1
1937410763649696256,26
1920265108040647168,-1
1979167317691859456,12
1927008045659250944,23
1968454477310198016,7
1943663769001005312,-1
1877403708847427840,0
1892694843375181824,-1
1971266402406596864,0
1969784036106362880,-1
1971269500969550080,0
1975694599143522560,-1
1980336627898806528,10
1916854012156252160,2
1926350007780655360,0
1878655752858157312,-1
1934261977200951552,10
1950135390624763904,-1
1963611221581861120,-1
1904032248749338624,13
1924485989424373760,-1
1988393643993166080,10
1999984938649833728,-1
1876292926436982784,7
1887869839290872064,26
1977335727722754560,-1
1979247411383144704,0
1975183496185581824,-1
1955877467182522624,4
1931254572284256512,-1
1944301198640808192,-1
1965348060550312192,-1
1961961778897998336,-1
1893600686522446336,21
1877648476814843904,13
1886409537055248640,9
1929862617709138176,39
1973898370625499392,-1
1878647193168728064,28
1899249315740053760,16
1980288830247973120,7
1934235181390725376,-1
1941006878563315968,0
1915751537474965504,17
1968218656485282048,0
1876252574552113408,-1
1922535598231060992,-1
1905182611330490624,-1
1888128449296097536,-1
1951462832601735680,14
1903097869013488128,5
1892446057612579072,20
1914270178659221760,0
1921580735141450240,0
1901650404796223744,-1
1925814620863787264,4
1952006855515074560,1
1958868095659061504,1
1948326039270064384,11
1886458373262205184,-1
1904086400322109696,-1
1953774527680589824,33
1977805187806003456,10
1934045931151970560,8
1892708625996800000,5
1938851213254254592,0
1931217874682794240,-1
1921467838646149120,37
1879085314490118656,27
1975350095987286016,-1
1939284721995022848,1
1937017098049589248,17
1983321914371387904,-1
1984576307498533376,-1
1945433447129838080,-1
1948495958880272384,-1
1893505500584546560,5
1923023977988948224,-1
1967958252312011008,-1
1955758714709008384,3
1881920940373897472,-1
1889351233988866304,5
2005283410781282816,0
1966880181328769280,-1
1964114604403151104,-1
1993811105634992128,1
1969411323554586880,2
1883067338666148096,41
1932647431117943040,35
1881911451616739328,-1
1923118048355013120,6
1961131670469579264,15
1960844558746755584,22
1890665533508362496,-1
1975205839100408064,3
1926302598010634496,0
1906252911514136832,-1
1935648777295310848,-1
1955201473278853120,6
1932807591660589056,4
1962355484863967488,19
1879293460307697920,5
1999591980079464704,-1
2003967735857139968,9
1882039459178492416,-1
1934119958344245248,0
1884715063262798336,-1
1968249542882840832,21
1880320125800529920,0
1935611819374346752,27
1920104357930074368,11
1929866783466414336,33
1885255396144930816,0
1989003286800994560,18
1979218331656950272,15
1932257267468153088,14
1983535922995192320,0
1982001887739252992,-1
1965006393817383424,21
1957064024312487936,-1
1880597236721254400,9
1886723120423428352,23
1932440417162952960,-1
1937198779092074752,4
1880644732017369344,0
1908600663229001984,13
1957579738417164800,3
1897983529918906624,-1
1937024109772411136,0
1963589500057027072,0
1903078591400955904,8
1967000899790008832,44
1927636991916826624,1
1898096637173809408,15
1965462510532014080,0
1961037087056252928,0
1886813900496364032,8
1886809931577524736,-1
1981643491332743168,-1
1899277503862284288,-1
1877643419604095232,16
1878806978547638528,13
1927617988456538624,-1
1903106660069150976,0
1998900537648095488,-1
1905653876113768704,-1
1915915057097281536,7
1927559874709221376,44
1966918929248604160,1
1978938522074780160,11
1995143013505622272,7
1887708787055993344,0
1886664668607078400,37
1921475425168974336,-1
1972424179585785856,-1
1955974743322190080,-1
1892278173707960832,0
1918272938308190464,4
1880298911656734976,5
1990202306932150528,7
1991286045527404800,3
1880302555097645312,28
1944434770542477312,2
1937087345087688704,-1
1957393625027092480,1
1922673961206202368,32
1893963776313180672,-1
1957228564333691136,4
1913445837075530240,2
1906010731860103680,-1
1958785739325423872,6
1945338521579086336,1
1880622347008504064,5
1905520017707348224,-1
1958979759892812288,-1
1883389451683995648,-1
1972330792895590656,-1
1938484893547131136,-1
1922540466978910208,-1
1951513202577252608,-1
1951563928133313024,-1
1943463160771678720,-1
1978964989022015488,29
1932669003958530048,3
2003871581014315520,-1
1889651928428122112,1
1932327979482538240,-1
1955393382450368512,-1
1984914659603095808,-1
1957082449197888000,0
1881542166587245056,0
1890591221095010304,-1
1932799916340101120,15
1981676309718982912,-1
1976604209559859712,-1
1977492907801104384,0
1917178448545734912,13
1900440088150237184,-1
1905997491256066048,48
1984955568394748160,-1
1884639332700741888,-1
1902652253485605120,3
1877334265215569920,9
1876243356302602752,-1
1984643495047598080,-1
1959175905093292288,1
1909877362306490624,-1
1977293921035411968,-1
1937487525481972224,0
1893513785647784448,-1
1916835129953235200,2
1916757871116837376,33
1955144651351961856,7
1975583817751769344,0
1916832314405032192,4
1985980898194657536,14
1962409100052214016,11
1965316187463856384,-1
1958890894993891840,1
1939222264483918080,0
1927586828988915712,-1
1966870464757903360,-1
1939470942994153984,1
1877337736392155392,38
1972325869822890240,-1
1932581073172771072,-1
1920156739267109120,-1
1969398097823600640,-1
1945402528721723904,-1
1977885407908925952,12
1889682067392438272,9
1889318788488999168,-1
1954267997549560064,0
1925729204122865920,-1
1966878987994755072,-1
1961978998227083520,12
1983502881966678272,-1
1886859416265437696,-1
1904114794678116352,8
1962552931540189184,-1
1891172278207217920,3
1924219363546284544,-1
1895235433422037504,-1
1913659514525827328,12
1908522111880306944,-1
1988984448281637120,10
1961212858253152512,1
1917180117958492416,11
1966437583442817280,-1
1875903282293686528,5
1877661663060517120,5
1938500956574167552,-1
1900449018213519616,37
1989477133929083392,1
1985092520473420032,-1
1983551950496084224,1
1910834913953071616,2
1875083173106688512,41
1963588579294138368,0
1998441519070720256,40
1956972218090664192,-1
1951114942469513472,46
1951565837174972416,8
1948624626508333312,-1
1977736428894273792,-1
1876209180606164992,9
1883425402816983296,3
1974244458108457472,-1
1921711686882349312,-1
1912457069434925056,-1
1939638155684286720,0
1911962083241124352,14
1971297715947807232,-1
1897508023897350144,2
1967010268472602880,3
1977348379341451520,-1
1934068171935490304,-1
1885231220621271296,25
1905317148677079040,15
1972675584347062272,1
1912144297618784512,0
1917223683996958720,0
1984918769266008320,-1
1999600325758771200,-1
1961958816473649408,6
1960717541002654208,48
1880599177056653312,0
1920158882992922880,47
1982150737103671552,-1
1949812548125016064,8
1886729815845429248,0
1977036100360454144,1
1960698903072006400,0
1893534880354783488,5
1950561614778020096,0
1983512136451334144,0
1981858773527605760,7
1921100513065480704,24
1913948266460233984,-1
1898027112474505728,1
1929654823122788608,15
1983110881191096320,-1
1880271991049273856,-1
1879172037085945856,3
1992001650786189312,0
1946484482842001664,-1
1998103326001693184,0
1985937151641743616,-1
1996206361898885376,-1
1879142359113548032,-1
1918680287166210304,6
1925798533283615232,38
1899118931455136256,0
1895731396217655552,17
1926309535976702464,1
1977036460554608896,-1
1883142056434151936,-1
1988993346694705664,1
1877648389837574144,-1
1974145010603077888,9
1951773280018514176,1
1902650537906262528,8
1979230744401842432,-1
1962028242443153664,8
1958825591991673088,3
1957444708839617024,-1
1922607869553418240,-1
1972684451428897280,0
1993102437201461248,-1
1875762073390739712,-1
1980406262744641792,-1
1993677764810162176,-1
1905523912232083712,48
1890627744867762176,5
1984567888456605696,9
1974111453100847616,5
1931500782526124032,4
1982099166332616960,11
1953100496388202496,2
1965044128611475968,-1
1971265945147756800,-1
1892446679884029952,14
1980625136517804288,7
1885333391480152576,9
1990563055160459264,-1
1877733764819759616,-1
1995945871712936192,-1
1971282036888568064,-1
1902670759774110208,8
1890762770322268416,13
1965295856300818944,-1
1983173035470602752,6
1929917194529583360,9
1996090716733538560,0
1875518795093307648,-1
1980649052946723328,-1
1923013608557916672,-1
1937443834545471744,0
1886435720145092864,6
1921186062379909120,12
1966429883950940672,2
1938552411016302848,-1
1897423882262601984,7
1880641799678828544,5
1920075777204510976,4
1939641035145298432,1
1957471361506710016,-1
1964978907117179392,3
1984622074762313984,0
1912523377346048000,0
1881558928800317696,-1
1929902189507686912,12
1948268971477614848,10
1929623273660469248,-1
1926001103100923904,-1
1980674069713527296,20
1922971580742701312,0
1883381898237341952,31
1975581663913705728,-1
1978827601704632576,6
1940817738722955520,1
1950056583490117888,0
1982220635691417600,12
1980418270844097024,1
1887938916453597184,-1
1916760038317735936,-1
1960691592945078784,-1
1885236370538717184,-1
1961094788616438016,8
1961208308859331072,-1
1979194617838080256,-1
1999983576159527424,-1
1978849087941128448,11
1983299467022635008,1
1930968374693302528,6
1906186998051639552,-1
1941110329519550464,2
1885350271867642368,-1
1979236691820057088,-1
1883125710719783424,-1
1968240258064982272,3
1959180518756348160,26
1964937924103090432,1
1879117662330225152,3
1892249673273856256,-1
1945412193685827840,-1
1984569780490346752,-1
1967913853536309504,23
1876307718145024000,7
1880305066936267008,-1
1994863089951687168,8
1923970161033511168,-1
1961074092339331072,7
1968352140319154432,11
1914466159463923712,21
1938580043434995712,2
1881590651806167552,-1
1929541462158352640,-1
1892116092736127232,20
1975187623753970176,1
1893668434933624832,-1
1968372689531457536,1
1976665465893310720,29
1918241171861848064,-1
1997296081827438592,-1
1960670870780960768,10
1969417053372366848,-1
1935843297932853760,0
1944087780583526400,5
1965032251630235904,3
1914329674765025536,2
1885041016073576704,2
1963918691449614848,-1
1935648714221322752,29
1965139562981957888,3
1944157738000691456,0
1957331947925172480,6
1879211954549739520,-1
1923100205064315392,0
1966865022380110080,5
1955909096517067008,25
1940927142935871744,-1
1931005853043503616,2
1948405275016249600,42
1897565597350993920,10
1883180246775759104,20
1932495597250191616,-1
1927351155232772608,-1
1958750486443827456,-1
1900540406938644992,3
1915728102107590912,31
1938500172004417536,-1
1906755301291778048,2
1899012267032891648,1
1951466933142028288,-1
1882054666676207616,-1
1976751567480221952,-1
1962398627911139840,-1
1978809443807584512,-1
1914283083223994368,-1
1976602349604131072,0
1983537509729796352,0
1876212443376140800,5
1890580682516156416,18
1947323189316431872,2
1879285820936638976,-1
1898159845439946752,0
1922974830904693248,5
1889299231829262336,8
1937089725162295552,5
1952264899184467968,14
1997363006460871168,0
1963562151093907456,0
1917144201936216576,11
1964955111479820800,-1
1938495157365838080,4
1983112515627446528,-1
1968216420296327680,14
1922594014936911872,11
1921145393158438912,11
1975195779561316608,-1
1972321812022509824,0
1966867222825169152,-1
1969879249487311360,-1
1919722523383521792,11
1896320700673310720,0
1955148200328798720,-1
1969746265937449216,15
1937049599241601280,5
1890988697203486976,-1
1877360880704163840,-1
1966429870399082752,-1
1895126317089382400,-1
1883064752571867392,20
1963561529728806912,7
1975315809762484736,-1
1983198017592402176,6
1929862270437544192,-1
1933742304243900928,5
1887720562291843584,5
1955198648549261568,15
1982220633573597184,9
1878671974966419968,14
1939332592027005440,13
1880756736845566464,2
1917098840768839936,-1
1982022989807014144,3
1977012927560663552,0
1925717389536018688,4
1908535992145125888,29
1909970914089082880,-1
1999846589490417920,11
1969408707525296128,1
1930892882799386880,34
1889254684046831872,-1
1924356694534160384,-1
1936056839235682304,1
1981735787864691200,13
1999861919659048960,5
1884935378005856768,-1
1910890085882748928,-1
1885027379686629632,-1
1953396565017841920,15
1892109232859734528,-1
1991994717970784512,0
1937333980975759872,0
1983680879731130624,13
1915768151578464512,2
1932829016538378752,-1
1983302310613897472,-1
1971341830278324736,6
1878699409774629120,-1
1946393246181343488,1
1975225993871998976,5
1922976959325188352,6
1954318527550341632,-1
1957589067128070400,0
1996245338622218240,6
1979164961164189952,0
1996348553275552256,3
1887788725578744320,-1
1977751332577587712,0
1949688090592940544,-1
1903222614023426304,10
1927671653879906560,-1
1913435921346969856,-1
1915554659567362048,0
1895314783404195840,-1
1939326170740477952,0
1969805614969913856,-1
1929117298012635392,4
1971357151353503744,0
1948306945074413824,42
1875380740592132352,-1
1907818111669325824,-1
1979188894382846208,0
1875700910019739648,30
1913467932744794368,-1
1958850384648421376,-1
1972423727402106880,1
1983517796467417344,6
1976939148931219712,2
1976779564094537728,1
1948212014628971008,0
1883028825682084096,-1
1917125655000715776,8
2003972893630517504,15
1933922973876195584,-1
1995523263938830336,8
1974132948267086080,0
1887882016622088192,-1
1897922066055414272,-1
1963640267862655232,0
1938498914929545216,-1
1913979166632136960,24
1939200176822079744,13
1917097497128014336,2
1949746781899898880,5
1944729532742963456,34
1960652105401950464,-1
1943806435923726592,1
1955402080941904384,-1
1977420523887075584,10
1880253849971421696,3
1881989764955717888,4
1948288148632416256,6
1919718343520748032,5
1983088271111664128,0
1925742674209882368,4
1881986952293126400,-1
1977369579874590976,1
1915778108885549056,-1
1915548122522279936,-1
1890760258911346688,-1
1881590766482448896,-1
1935627221504528640,5
1955169368603873792,24
1879133360444043776,30
1923033192262517248,6
1923960554990993920,2
1893612624467693824,3
1944729393038774272,-1
1972706864644366336,-1
1929886817362555136,-1
1961046622646993152,-1
1950076549933224192,33
1950093227152781568,0
1972700975275417856,15
1884491942274208000,30
1892168348483588608,19
1959365766777843968,-1
1915378369329582336,14
1966957362352447488,-1
1960621376383201792,11
1932750582672154624,0
1923149196774805760,-1
1921054976563974656,0
1966897049263345920,11
1951673802737541120,14
1877641292521284096,16
1936039144138146048,0
1938515176405516288,3
1931038923402494464,-1
1995530407924965632,-1
1904039144290152704,-1
1955872833780994304,11
1948259601360576512,-1
1913463588116988416,3
1905267028803703040,0
1951306563911873024,18
2003824464560316416,3
1988938456677151232,2
1966877201586102784,-1
1881672443947036672,-1
1901645352689897472,-1
1959118888752529664,11
1912537144595280128,22
1880394782591316480,28
1979202929639985408,-1
1875442312567988224,26
1931386620676321280,0
1962591700318331136,0
1931280480810287616,-1
1955167720980250624,0
1984587473897566464,11
1935699819059884288,13
1986000627592524032,10
1988948561271349504,25
1966495191533007104,0
1986034507691254016,-1
1940829484774838528,0
1908936844819222528,0
1969744901236818176,6
1906178714611949824,18
1967947079260819712,8
1924026601106497792,1
1902589277822972416,0
1970936697002303744,0
1884475319035568128,20
1910741815147532544,-1
1912465817565884416,7
1888263026647924992,0
1960722603066450176,-1
1983151224468975616,0
1876282389196128256,31
1983166761995493632,0
1980762253608776192,11
1967966664055795968,-1
1893607168144032256,0
1932657714167230720,14
1952223801049227520,-1
1921467677249335296,-1
2003914868697809408,0
1999509276952527104,40
1900713935273427200,-1
1925925283820867840,-1
1993675207727587584,-1
1916823183467966720,-1
1963628250191593728,3
1960615538423419136,0
1893950617120305408,2
1947313934836375552,2
1936011570842407168,-1
1918328707397423360,2
1918689685880070400,-1
1962429567223857408,6
1879067343302914048,-1
1982152870007804416,37
1982230960537313536,1
1984738247663358464,-1
1996350797442097152,22
1927726900400590848,-1
1988948234316955904,10
1885446948477710592,5
1893554605516300288,3
1893930696189608192,-1
1888009841664475392,-1
1931328909582184960,4
1929103694450020864,-1
1972806656603116032,18
1974261829325955328,2
1923955047794344448,-1
1949697981965332992,-1
1981856912565285120,0
1943492651715805184,7
1895155805437190144,4
1973785806717501952,0
1910889358283923456,12
1910895706480807936,16
1910741515267146240,-1
1955882640973946880,25
1889413826321457152,-1
1932468520031494400,3
1921515496534348032,-1
1881601471663481344,-1
1969435613238870528,-1
1977297356333965568,5
1958870966484041728,-1
1896349410247979264,-1
1959161529149853952,34
1968065132296282368,8
1905910938123063296,10
1977359922758144000,0
1883452394635505664,20
1983121202848903424,1
1962648915683213568,0
1901387875427753984,2
1978837395366629888,19
1899377906335326720,-1
1884751227965370624,-1
1960725179950359040,43
1940962928108421376,-1
1939141747822768640,16
1949689644427456512,6
1982064261548695808,0
1981999212473843968,0
1900440589143093504,-1
1939662343128125440,4
1938828517296480256,22
1905205245049016576,8
1986110615690313728,-1
1920098409593102336,30
1893550782198489344,21
1911930813320757248,36
1938798439695032576,5
1921108065174032640,2
1877649595167363072,4
1971329310104690944,0
1908659694631346688,0
1892477615358803968,-1
1908919236803846144,34
1898993939115553280,-1
1923946394953433088,-1
1972769633032863744,4
1919728486543172096,23
1980768675415355648,-1
1965308528698262016,-1
1920145930340466944,6
1903072708558196736,5
1971001552979755264,9
1966859859183411456,-1
1972342257182441984,22
1992006863953821696,0
1976976877450674688,0
1874780424498762240,-1
1963625639212102144,-1
1977299445772669440,7
1946845170580017408,-1
1971298592221429760,-1
1954207348140265728,-1
1970994157721354240,19
1953719501020967168,-1
1968290423291748352,11
1915911836341596672,24
1939677464717861120,42
1965434378848465152,3
1973767458768204288,0
1964979076457967872,15
1941096469597188608,1
1990501517305196800,-1
1962526042956148992,-1
1963561996843962880,-1
1885422525620118016,31
1963925941614436864,4
1970981123917586432,6
1969445216286621696,1
1977357610178285824,0
1972448086556561920,0
1924847167052861952,-1
1932286645019308032,-1
1972679590666813952,-1
1922539119403548928,6
1972799246580731904,-1
1877648131090743296,-1
1977376280170381568,0
1901598344205479936,5
1966935052564263424,9
1908666152160813312,24
1989059635752628736,0
1913660275812868352,8
1945631545102135552,10
1996244785716400640,6
1977780940870185216,-1
1939448289155571712,-1
1908666580487028992,-1
2003900343567233280,-1
1906327008432230400,4
1886449975774617600,5
1879162738372710400,-1
1898853458683518976,-1
1986049165613486336,1
1960666904496103680,-1
1921670708112859136,19
1931203507337691392,-1
1999862202199900416,0
1879085291685999104,-1
1976931949144162560,4
1893516905043972352,0
1911083747711263232,-1
1948375727507734784,-1
1916974280073744640,1
1959085099418624256,-1
1935587004697530368,26
1894056134077518336,0
1902627110763868160,14
1922630378298200320,-1
1881641701871346176,-1
1958791937692930304,-1
1966965626947465216,1
1980277928924790784,2
1912110228101009664,13
1881611438734925824,2
1961066962991099904,39
1915369057295163392,13
1934015006544384256,2
1901144454561501184,-1
1930903365342601728,3
1902775797682971136,-1
1930946170085670912,45
1933774186742493696,33
1972376680405795328,1
1938503267929202688,2
1962023989439828480,1
1963834782955004416,-1
1907882799110983936,0
1950542815127318528,-1
1904155498129080576,-1
1977159421148200960,6
1984555118940078336,9
1916831578401173760,12
1877772576690217472,9
1919768595749597440,5
1877649999506587648,16
1980696548733513984,2
1950121335901782272,15
1888125771539173376,13
1899033938024366592,3
1969893274786898176,-1
1996115173225234432,40
1891018683239014400,3
1915460743518183680,15
1934222056645882112,1
1983555742486647296,2
1897869478761054464,1
1903191021309268224,0
1932656275164442624,0
1889460687136850176,-1
1953673631919473152,6
1946458406543659264,29
1896158235394236928,15
1973867085357879552,-1
1967912354794049792,-1
1886707972694532352,-1
1984988439461396992,-1
1883373274165400064,1
1902633907457069568,1
1877677906757140480,-1
1943294137664704768,0
1968281191049765376,7
1978803683128443136,-1
1932314553502876160,-1
1996002978990522368,0
1884949327912861696,24
1922540527532015872,4
1944239452228137216,0
1983097224864378880,10
1920237710683373568,-1
1940917774572048640,24
1968396805529649408,6
1891085659269480704,37
1876258732944003584,-1
1984698580398194944,11
1967906242560717056,-1
1915486967460147712,8
1959191899635650816,-1
1893584287577841920,-1
1993821324297556224,0
1934172614026772736,-1
1960666298075242496,15
1889260309233488128,-1
1916858038247469312,0
1951534814676623616,-1
1912494427727360256,3
1964958820440158208,0
1892152216154419456,5
1925877469879357440,-1
1885337872112422912,2
1983161708630999296,19
1902657914386735616,0
1919706458670927872,-1
1881961585750708224,-1
1983159956577874176,4
1938603453045248000,1
1892534592302690816,-1
1960714506608185600,-1
1977293965306302720,7
